TransactionID,Date,DepartmentID,CategoryID,Vendor,Amount,PaymentMethod,ApprovalStatus
TXN113502,2024-12-26,D08,C03,Slack,28615.66,Corporate Card,Approved
TXN109671,2024-06-13,D01,C08,KPMG Consulting,90707.96,UPI,Approved
TXN103622,2023-07-18,D04,C08,Deloitte Advisory,9769.22,Cheque,Approved
TXN114468,2025-02-18,D05,C08,Freelance Consultant,8406.84,Cheque,Rejected
TXN108971,2024-04-10,D07,C10,Sundry Vendor,21882.25,Cheque,Approved
TXN100585,2023-02-24,D01,C07,Jio Business,92151.57,Bank Transfer,Approved
TXN114235,2025-02-11,D02,C07,Airtel Business,79426.53,Cheque,Approved
TXN107704,2024-02-22,D06,C06,Internal Training Team,97593.91,Cheque,Approved
TXN101241,2023-03-20,D03,C03,Adobe,54984.31,Cheque,Approved
TXN112279,2024-10-30,D07,C04,Amazon Business,157.31,Bank Transfer,Approved
TXN113720,2025-01-27,D03,C06,Udemy Business,23306.7,UPI,Approved
TXN108698,2024-04-19,D03,C08,EY Advisory,1520.58,UPI,Approved
TXN112314,2024-10-03,D07,C09,HP Enterprise,10310.43,Bank Transfer,Approved
TXN115802,2025-05-07,D01,C04,Office Depot,77029.01,Bank Transfer,Approved
TXN106273,2023-12-06,D02,C09,Local It Vendor,78272.65,Bank Transfer,Approved
TXN120086,2025-12-12,D05,C01,ADP Payroll Services,14553.28,Corporate Card,Approved
TXN115100,2025-03-03,D06,C04,Staples India,64179.79,Corporate Card,Approved
TXN104591,2023-09-13,D02,C08,EY Advisory,122705.16,Corporate Card,Approved
TXN112423,2024-11-28,D01,C02,Ola Corporate,387427.3,Bank Transfer,Approved
TXN103113,2023-06-15,D05,C09,HP Enterprise,1304.71,Corporate Card,Approved
TXN114884,2025-03-03,D03,C06,Udemy Business,15658.7,Corporate Card,Approved
TXN108763,2024-04-25,D04,C06,Coursera Business,3479.63,UPI,Approved
TXN103506,2023-07-05,D03,C04,Amazon Business,32225.5,Bank Transfer,Approved
TXN117493,2025-07-23,D08,C07,Airtel Business,193247.43,UPI,Approved
TXN103812,2023-07-24,D07,C06,Coursera Business,63607.25,Cheque,Approved
TXN100813,2023-02-27,D04,C10,Sundry Vendor,18700.85,Bank Transfer,Approved
TXN111885,2024-10-04,D01,C06,NIIT,28174.27,Corporate Card,Approved
TXN111481,2024-09-25,D04,C01,Internal Payroll,73520.53,Corporate Card,Approved
TXN100906,2023-02-13,D06,C03,Salesforce,186583.05,Corporate Card,Approved
TXN109289,2024-05-14,D04,C04,Staples India,57896.26,Corporate Card,Approved
TXN114221,2025-02-13,D02,C05,HubSpot,7268.11,Corporate Card,Approved
TXN104577,2023-09-19,D02,C05,HubSpot,10719.06,UPI,Approved
TXN119494,2025-11-28,D05,C01,Internal Payroll,71300.57,Bank Transfer,Approved
TXN101814,2023-04-20,D03,C05,Meta Ads,13799.08,UPI,Approved
TXN116580,2025-03-06,D03,C09,Lenovo,36727.19,UPI,Approved
TXN110330,2024-07-22,D02,C10,Petty Cash,82596.79,UPI,Approved
TXN110188,2024-06-12,D08,C08,EY Advisory,617.85,Corporate Card,Approved
TXN116890,2025-06-02,D07,C10,Petty Cash,72982.59,Cheque,Approved
TXN105437,2023-10-17,D07,C03,Zoom,63792.09,Corporate Card,Approved
TXN106333,2023-12-15,D03,C07,Wework,47883.98,Bank Transfer,Approved
TXN109431,2024-05-06,D06,C05,Meta Ads,27940.43,UPI,Approved
TXN101288,2023-03-01,D03,C09,Lenovo,7451.18,Corporate Card,Approved
TXN113488,2024-12-16,D08,C02,MakeMyTrip Business,15402.82,Corporate Card,Approved
TXN115295,2025-04-02,D01,C05,LinkedIn Marketing,57831.63,Corporate Card,Approved
TXN107099,2024-01-17,D06,C04,Office Depot,9600.61,UPI,Approved
TXN108906,2024-04-03,D07,C01,ADP Payroll Services,65161.35,Bank Transfer,Approved
TXN116399,2025-06-02,D01,C05,Google Ads,1615.4,Bank Transfer,Approved
TXN100894,2023-02-08,D06,C01,ADP Payroll Services,52218.54,Cheque,Approved
TXN119631,2025-11-13,D06,C09,Lenovo,3385.35,Cheque,Approved
TXN112726,2024-11-08,D05,C07,Airtel Business,35639.76,Bank Transfer,Approved
TXN107108,2024-01-22,D06,C05,LinkedIn Marketing,74280.75,UPI,Approved
TXN114393,2025-02-17,D04,C09,HP Enterprise,57420.02,Bank Transfer,Approved
TXN109306,2024-05-28,D04,C07,Airtel Business,127368.0,Bank Transfer,Approved
TXN108744,2024-04-04,D04,C04,Office Depot,55534.44,UPI,Approved
TXN115617,2025-04-03,D06,C05,Meta Ads,90391.37,Corporate Card,Approved
TXN102306,2023-05-30,D02,C05,Local Print Media,403.62,UPI,Approved
TXN112952,2024-11-21,D08,C09,Local It Vendor,63899.33,UPI,Approved
TXN111285,2024-09-23,D01,C01,Internal Payroll,157119.14,Cheque,Approved
TXN109549,2024-05-13,D08,C02,Uber For Business,21363.74,UPI,Approved
TXN106921,2024-01-05,D03,C07,State Electricity Board,72155.96,UPI,Approved
TXN103037,2023-06-07,D04,C07,Jio Business,78775.46,Cheque,Approved
TXN104812,2023-09-18,D05,C09,Local It Vendor,14205.16,UPI,Approved
TXN112380,2024-10-14,D08,C07,State Electricity Board,5774.17,Bank Transfer,Approved
TXN109058,2024-05-10,D01,C03,Microsoft 365,194215.7,Corporate Card,Approved
TXN107603,2024-02-01,D05,C03,AWS,28109.65,Bank Transfer,Approved
TXN112010,2024-10-21,D03,C05,Meta Ads,136437.62,Cheque,Approved
TXN104760,2023-09-19,D05,C01,ADP Payroll Services,78625.71,UPI,Approved
TXN101249,2023-03-31,D03,C04,Staples India,78737.39,UPI,Approved
TXN113742,2025-01-15,D03,C08,EY Advisory,31218.98,Corporate Card,Approved
TXN119160,2025-10-16,D08,C03,Google Workspace,48117.52,Bank Transfer,Approved
TXN105468,2023-10-20,D07,C07,State Electricity Board,31472.5,Bank Transfer,Approved
TXN107053,2024-01-17,D05,C08,Freelance Consultant,16048.99,Cheque,Approved
TXN100262,2023-01-31,D04,C09,Lenovo,61647.3,UPI,Approved
TXN106584,2023-12-25,D07,C04,Office Depot,15597.87,Corporate Card,Approved
TXN107564,2024-02-14,D04,C06,Internal Training Team,44101.57,Cheque,Approved
TXN105312,2023-10-03,D05,C05,HubSpot,61362.22,Corporate Card,Approved
TXN101460,2023-03-23,D06,C04,Amazon Business,3692.1,Cheque,Approved
TXN113801,2025-01-20,D04,C06,Coursera Business,6272.4,UPI,Approved
TXN102363,2023-05-30,D03,C02,Indigo Airlines,17578.39,Corporate Card,Approved
TXN114914,2025-03-27,D03,C10,Petty Cash,29228.98,Cheque,Approved
TXN100122,2023-01-24,D02,C07,Jio Business,115487.26,Bank Transfer,Approved
TXN111331,2024-09-26,D01,C08,KPMG Consulting,422003.37,Bank Transfer,Approved
TXN119492,2025-11-03,D04,C10,Sundry Vendor,20223.88,UPI,Approved
TXN118050,2025-08-05,D08,C08,Deloitte Advisory,4762.48,Cheque,Approved
TXN105205,2023-10-16,D03,C09,Dell Technologies,62710.82,Bank Transfer,Approved
TXN109400,2024-05-16,D05,C10,Courier Services,56766.24,Corporate Card,Approved
TXN107975,2024-03-28,D02,C03,Microsoft 365,74329.56,Bank Transfer,Approved
TXN115271,2025-04-25,D01,C01,ADP Payroll Services,195978.62,Corporate Card,Approved
TXN104132,2023-08-02,D04,C03,Microsoft 365,10925.3,Corporate Card,Approved
TXN113479,2024-12-17,D08,C01,ADP Payroll Services,80864.78,Cheque,Approved
TXN107749,2024-02-15,D07,C03,AWS,159594.23,Cheque,Approved
TXN111064,2024-08-06,D05,C08,Deloitte Advisory,53492.11,Corporate Card,Approved
TXN116822,2025-06-25,D07,C01,ADP Payroll Services,26008.74,Corporate Card,Approved
TXN109474,2024-05-27,D06,C10,Sundry Vendor,26669.0,Corporate Card,Approved
TXN115268,2025-03-14,D08,C10,Sundry Vendor,16668.43,Cheque,Approved
TXN105742,2023-11-14,D03,C05,Meta Ads,46908.86,UPI,Approved
TXN111768,2024-09-25,D08,C01,ADP Payroll Services,164475.2,UPI,Approved
TXN101858,2023-11-04,D04,C01,Internal Payroll,39676.07,Corporate Card,Approved
TXN117244,2025-07-31,D04,C08,EY Advisory,48571.27,UPI,Approved
TXN101147,2023-03-20,D02,C01,ADP Payroll Services,193596.16,UPI,Approved
TXN113126,2024-09-12,D03,C04,Office Depot,232452.38,Bank Transfer,Approved
TXN102753,2023-05-03,D08,C05,Google Ads,7819.53,Cheque,Approved
TXN105796,2023-11-14,D04,C03,Google Workspace,43659.95,Corporate Card,Approved
TXN118938,2025-10-09,D04,C08,Deloitte Advisory,76390.45,UPI,Approved
TXN109923,2024-06-14,D05,C01,ADP Payroll Services,36021.19,UPI,Approved
TXN102898,2023-06-12,D02,C06,Udemy Business,118.41,Corporate Card,Approved
TXN116097,2025-05-14,D05,C02,MakeMyTrip Business,30935.75,Bank Transfer,Approved
TXN115820,2025-05-01,D01,C06,Coursera Business,5446.39,UPI,Approved
TXN114824,2025-03-20,D02,C08,KPMG Consulting,8316.34,Cheque,Approved
TXN113486,2024-10-12,D08,C02,MakeMyTrip Business,8741.87,Bank Transfer,Approved
TXN115963,2025-05-28,D03,C02,Ola Corporate,35135.04,UPI,Approved
TXN117346,2025-07-17,D06,C03,Adobe,11291.41,Cheque,Approved
TXN120360,2025-12-05,D08,C09,HP Enterprise,24984.16,Bank Transfer,Approved
TXN103640,2023-07-18,D04,C10,Courier Services,138218.89,Corporate Card,Approved
TXN119169,2025-10-08,D08,C05,Meta Ads,70903.13,Corporate Card,Approved
TXN118812,2025-10-23,D03,C01,Internal Payroll,32460.45,Corporate Card,Approved
TXN108549,2024-04-03,D01,C08,Deloitte Advisory,20050.29,Corporate Card,Approved
TXN116365,2025-05-21,D08,C07,Airtel Business,85206.53,Corporate Card,Approved
TXN106604,2023-12-22,D07,C06,Internal Training Team,5376.26,UPI,Rejected
TXN115489,2025-04-22,D04,C04,Office Depot,69726.28,Corporate Card,Approved
TXN113565,2025-01-01,D01,C04,Staples India,161856.41,Corporate Card,Approved
TXN112777,2024-11-18,D06,C04,Amazon Business,13289.3,Bank Transfer,Approved
TXN106672,2023-12-12,D08,C05,Meta Ads,76430.38,UPI,Approved
TXN120337,2025-12-12,D08,C06,Coursera Business,131429.97,Bank Transfer,Approved
TXN113844,2025-01-10,D05,C04,Office Depot,12896.48,Bank Transfer,Pending
TXN114435,2025-02-05,D05,C04,Amazon Business,26264.97,UPI,Approved
TXN102998,2023-06-07,D03,C09,Lenovo,44237.85,Bank Transfer,Approved
TXN111293,2024-09-20,D01,C03,Google Workspace,9648.96,Corporate Card,Approved
TXN100663,2023-02-27,D02,C09,Local It Vendor,61775.95,UPI,Approved
TXN116160,2025-05-21,D05,C10,Sundry Vendor,107631.04,Corporate Card,Approved
TXN109510,2024-05-09,D07,C06,NIIT,80209.84,UPI,Approved
TXN120129,2025-12-24,D05,C06,Coursera Business,201362.15,Cheque,Approved
TXN115244,2025-03-28,D08,C07,Wework,712563.87,Cheque,Approved
TXN105318,2023-10-25,D05,C06,Coursera Business,7150.02,UPI,Approved
TXN116153,2025-05-26,D05,C09,Local It Vendor,13293.4,UPI,Approved
TXN116675,2025-06-09,D05,C04,Amazon Business,3213.0,Cheque,Approved
TXN113293,2024-12-16,D05,C07,Airtel Business,1609.3,UPI,Approved
TXN105478,2023-10-18,D07,C08,Deloitte Advisory,1905.22,Bank Transfer,Approved
TXN105006,2023-09-28,D08,C07,Wework,105822.87,Cheque,Approved
TXN108918,2024-04-03,D07,C03,AWS,575252.59,Corporate Card,Approved
TXN114165,2025-02-19,D01,C07,Jio Business,208882.31,UPI,Approved
TXN117556,2025-08-01,D01,C06,NIIT,29334.46,Bank Transfer,Approved
TXN108479,2024-03-13,D08,C10,Petty Cash,7040.39,Cheque,Approved
TXN116994,2025-07-29,D01,C06,NIIT,48183.08,Bank Transfer,Approved
TXN117927,2025-08-15,D07,C02,Indigo Airlines,25819.26,Cheque,Approved
TXN115171,2025-03-31,D07,C06,Udemy Business,41880.02,UPI,Approved
TXN102770,2023-05-18,D08,C07,State Electricity Board,53722.01,Corporate Card,Approved
TXN113150,2024-12-19,D03,C08,Freelance Consultant,676.54,Corporate Card,Approved
TXN101400,2023-03-14,D05,C05,LinkedIn Marketing,15254.59,Cheque,Approved
TXN107347,2024-02-19,D01,C07,Airtel Business,100485.68,UPI,Approved
TXN103894,2023-07-27,D08,C06,Internal Training Team,11907.66,UPI,Approved
TXN105355,2023-10-18,D06,C02,Ola Corporate,75287.26,Corporate Card,Approved
TXN109614,2024-05-01,D08,C10,Sundry Vendor,8056.43,Bank Transfer,Approved
TXN109976,2024-06-14,D05,C07,State Electricity Board,104228.38,Corporate Card,Approved
TXN105720,2023-11-09,D03,C03,Adobe,25058.05,Corporate Card,Approved
TXN113007,2024-12-20,D01,C05,LinkedIn Marketing,15851.18,Cheque,Approved
TXN116296,2025-05-02,D07,C09,Local It Vendor,4637.2,UPI,Approved
TXN116710,2025-06-20,D05,C08,Deloitte Advisory,65636.82,Corporate Card,Approved
TXN113489,2024-12-02,D08,C02,Ola Corporate,8412.77,Bank Transfer,Approved
TXN116852,2025-06-03,D07,C06,Coursera Business,60477.63,Cheque,Approved
TXN106345,2023-12-28,D03,C09,Local It Vendor,55411.05,Bank Transfer,Approved
TXN109925,2024-06-26,D05,C01,ADP Payroll Services,31194.64,UPI,Approved
TXN102506,2023-05-05,D05,C01,ADP Payroll Services,89588.52,Cheque,Approved
TXN103585,2023-07-05,D04,C03,Salesforce,5987.45,Corporate Card,Approved
TXN112424,2024-11-28,D01,C03,Adobe,97274.44,Bank Transfer,Approved
TXN116127,2025-05-28,D05,C05,Meta Ads,39787.82,UPI,Approved
TXN113153,2024-12-23,D03,C08,Deloitte Advisory,198963.05,UPI,Approved
TXN111016,2024-08-29,D05,C01,ADP Payroll Services,22346.74,UPI,Approved
TXN119560,2025-11-11,D05,C09,Lenovo,62004.7,Bank Transfer,Approved
TXN118395,2025-09-11,D05,C05,Local Print Media,3366.76,Bank Transfer,Pending
TXN118135,2025-09-09,D01,C10,Sundry Vendor,21755.93,Corporate Card,Approved
TXN114479,2025-02-11,D05,C09,Local It Vendor,62738.36,Bank Transfer,Pending
TXN108050,2024-03-18,D03,C04,Amazon Business,28910.63,Corporate Card,Approved
TXN114593,2025-02-03,D07,C05,Meta Ads,24711.51,Bank Transfer,Approved
TXN113578,2025-01-08,D01,C05,HubSpot,27526.75,Bank Transfer,Approved
TXN115915,2025-05-20,D02,C07,Jio Business,24734.87,UPI,Approved
TXN114809,2025-03-25,D02,C05,HubSpot,37629.44,Corporate Card,Approved
TXN102287,2023-05-09,D02,C03,Salesforce,75997.04,Corporate Card,Approved
TXN106235,2023-12-22,D02,C05,Google Ads,46490.6,UPI,Approved
TXN104190,2023-08-22,D05,C03,Slack,22073.52,Bank Transfer,Rejected
TXN106904,2024-01-30,D03,C05,LinkedIn Marketing,84684.79,Corporate Card,Approved
TXN116411,2025-06-23,D01,C06,Coursera Business,7956.7,Corporate Card,Approved
TXN112610,2024-11-26,D03,C10,Courier Services,31110.38,Cheque,Approved
TXN116688,2025-06-12,D05,C06,Coursera Business,85986.96,Corporate Card,Approved
TXN117582,2025-08-07,D01,C10,Petty Cash,110699.31,UPI,Approved
TXN119661,2025-11-13,D07,C03,Google Workspace,27840.98,Bank Transfer,Approved
TXN100476,2023-01-13,D08,C02,Ola Corporate,15461.28,Bank Transfer,Approved
TXN112995,2024-12-23,D01,C04,Office Depot,68529.32,Bank Transfer,Approved
TXN103314,2023-06-29,D08,C06,Coursera Business,24474.22,Cheque,Approved
TXN104048,2023-08-16,D02,C10,Sundry Vendor,27914.16,UPI,Approved
TXN114422,2025-02-18,D05,C02,Uber For Business,21946.67,Cheque,Approved
TXN113793,2025-01-30,D04,C05,Meta Ads,28717.1,Cheque,Approved
TXN102315,2023-05-03,D02,C06,Coursera Business,4004.63,Bank Transfer,Approved
TXN105616,2023-11-01,D01,C07,Airtel Business,66702.6,UPI,Approved
TXN112432,2024-11-07,D01,C04,Amazon Business,125579.94,Bank Transfer,Approved
TXN117838,2025-08-08,D05,C09,Dell Technologies,2790.04,Cheque,Approved
TXN104583,2023-09-26,D02,C06,Coursera Business,23601.36,Bank Transfer,Approved
TXN109812,2024-06-17,D03,C08,KPMG Consulting,50432.73,Corporate Card,Approved
TXN114052,2025-01-29,D08,C02,Ola Corporate,11057.91,UPI,Approved
TXN112168,2024-10-11,D05,C08,KPMG Consulting,33928.79,UPI,Approved
TXN118020,2025-08-25,D08,C03,Zoom,46126.24,Cheque,Approved
TXN110724,2024-07-10,D08,C09,Local It Vendor,3598.23,Bank Transfer,Rejected
TXN101102,2023-03-30,D01,C03,Microsoft 365,18384.12,Corporate Card,Approved
TXN110728,2024-07-09,D08,C10,Sundry Vendor,19694.28,Corporate Card,Approved
TXN115237,2025-03-14,D08,C05,Local Print Media,101774.57,Corporate Card,Approved
TXN100395,2023-01-02,D07,C01,Internal Payroll,17034.73,Bank Transfer,Approved
TXN108701,2024-04-03,D03,C08,Deloitte Advisory,96175.21,Cheque,Approved
TXN109302,2024-05-17,D04,C07,State Electricity Board,14165.16,Bank Transfer,Rejected
TXN117115,2025-07-17,D03,C01,ADP Payroll Services,25361.39,Cheque,Approved
TXN107572,2024-02-27,D04,C08,EY Advisory,59946.98,Corporate Card,Approved
TXN119351,2025-11-13,D03,C02,MakeMyTrip Business,10780.35,UPI,Approved
TXN107175,2024-01-26,D07,C05,LinkedIn Marketing,26042.77,UPI,Pending
TXN110581,2024-07-11,D06,C08,Freelance Consultant,2333.37,Cheque,Approved
TXN113104,2024-12-11,D03,C01,Internal Payroll,192147.95,Corporate Card,Approved
TXN112930,2024-11-14,D08,C06,Udemy Business,43123.78,Bank Transfer,Approved
TXN107627,2024-02-12,D05,C06,Coursera Business,50713.77,Corporate Card,Approved
TXN109447,2024-05-02,D06,C07,State Electricity Board,7201.31,Cheque,Approved
TXN116172,2025-05-29,D06,C02,Indigo Airlines,11425.33,UPI,Approved
TXN112305,2024-10-17,D07,C08,EY Advisory,34805.02,UPI,Approved
TXN105579,2023-11-29,D01,C03,Adobe,14656.91,Cheque,Approved
TXN111733,2024-09-02,D07,C05,Google Ads,334.37,Cheque,Approved
TXN110331,2024-07-05,D02,C10,Sundry Vendor,2163.37,Corporate Card,Approved
TXN116101,2025-05-09,D05,C02,Indigo Airlines,4381.68,Cheque,Approved
TXN110143,2024-06-17,D08,C02,Ola Corporate,26901.65,Bank Transfer,Approved
TXN114211,2025-02-28,D02,C03,Microsoft 365,345214.16,Cheque,Approved
TXN101156,2023-03-22,D02,C02,MakeMyTrip Business,80126.41,UPI,Approved
TXN110089,2024-06-21,D07,C03,Zoom,102238.28,UPI,Approved
TXN109782,2024-06-07,D03,C03,AWS,116508.99,Bank Transfer,Approved
TXN113803,2025-01-09,D04,C07,Airtel Business,8215.26,Corporate Card,Approved
TXN119118,2025-10-28,D07,C06,Udemy Business,31880.77,Corporate Card,Approved
TXN119290,2025-11-03,D02,C03,Microsoft 365,15924.72,Bank Transfer,Approved
TXN114852,2025-03-13,D03,C01,ADP Payroll Services,335216.87,Cheque,Approved
TXN113763,2025-01-02,D04,C01,ADP Payroll Services,109330.02,Bank Transfer,Approved
TXN119038,2025-10-08,D06,C02,Uber For Business,25036.39,Cheque,Approved
TXN108544,2024-04-23,D01,C08,KPMG Consulting,76578.65,Cheque,Approved
TXN115867,2025-05-23,D02,C02,Indigo Airlines,21472.75,Cheque,Approved
TXN104922,2023-09-14,D07,C03,Slack,49507.41,Bank Transfer,Approved
TXN114374,2025-02-21,D04,C06,Coursera Business,2055.62,Bank Transfer,Approved
TXN112038,2024-10-28,D03,C10,Sundry Vendor,24008.59,Bank Transfer,Rejected
TXN120340,2025-12-26,D08,C07,Jio Business,109340.45,Bank Transfer,Approved
TXN119843,2025-12-16,D01,C08,KPMG Consulting,125221.63,Cheque,Approved
TXN117441,2025-07-02,D07,C08,Deloitte Advisory,3429.86,Cheque,Approved
TXN100771,2023-02-14,D04,C04,Staples India,132472.01,Bank Transfer,Approved
TXN118306,2025-09-16,D04,C04,Office Depot,131051.37,Corporate Card,Approved
TXN117335,2025-07-25,D06,C01,Internal Payroll,17175.65,UPI,Approved
TXN104664,2023-09-05,D03,C09,Local It Vendor,76317.23,Cheque,Approved
TXN103066,2023-06-28,D05,C02,MakeMyTrip Business,3507.89,Cheque,Approved
TXN117576,2025-08-19,D01,C09,HP Enterprise,19604.75,Corporate Card,Approved
TXN117965,2025-08-26,D07,C06,Coursera Business,42526.46,Corporate Card,Approved
TXN107793,2024-02-19,D07,C10,Sundry Vendor,11040.12,Bank Transfer,Approved
TXN105219,2023-10-24,D04,C02,Indigo Airlines,5674.46,Cheque,Approved
TXN113924,2025-01-29,D06,C03,Salesforce,596209.75,UPI,Approved
TXN104364,2023-08-23,D07,C05,Google Ads,5800.13,Bank Transfer,Approved
TXN103517,2023-07-19,D03,C05,LinkedIn Marketing,53130.08,Corporate Card,Approved
TXN108928,2024-04-23,D07,C04,Amazon Business,6003.56,Corporate Card,Approved
TXN114700,2025-02-28,D08,C10,Sundry Vendor,29576.01,UPI,Approved
TXN108674,2024-04-26,D03,C05,Google Ads,21167.6,Corporate Card,Pending
TXN112859,2024-11-25,D07,C07,Wework,120188.55,Cheque,Approved
TXN119786,2025-11-13,D08,C09,Lenovo,56475.55,UPI,Approved
TXN103867,2023-07-04,D08,C03,AWS,31702.16,Bank Transfer,Approved
TXN114144,2025-02-28,D01,C03,Microsoft 365,23598.11,UPI,Approved
TXN108840,2024-04-12,D05,C10,Petty Cash,3339.68,UPI,Approved
TXN113718,2025-01-23,D03,C06,Internal Training Team,6935.19,Cheque,Approved
TXN104136,2023-08-09,D04,C04,Office Depot,22880.94,Cheque,Approved
TXN107499,2024-02-02,D03,C08,KPMG Consulting,18433.25,Cheque,Approved
TXN118155,2025-09-02,D02,C02,Uber For Business,88605.24,UPI,Approved
TXN116114,2025-05-28,D05,C03,Salesforce,74557.32,UPI,Approved
TXN105951,2023-11-17,D06,C04,Amazon Business,186319.27,UPI,Approved
TXN115544,2025-04-24,D05,C04,Amazon Business,49850.27,Cheque,Approved
TXN112979,2024-12-03,D01,C02,MakeMyTrip Business,28823.08,Bank Transfer,Approved
TXN114447,2025-02-25,D05,C06,Internal Training Team,11233.77,Bank Transfer,Approved
TXN113614,2025-01-17,D02,C01,Internal Payroll,5293.73,Bank Transfer,Approved
TXN109669,2024-06-20,D01,C07,Wework,25316.0,UPI,Approved
TXN104238,2023-08-14,D05,C09,Lenovo,5797.55,UPI,Approved
TXN111704,2024-09-25,D07,C02,Ola Corporate,28678.8,Cheque,Approved
TXN103462,2023-07-27,D02,C07,Wework,19601.46,Cheque,Approved
TXN107787,2024-02-01,D07,C09,Lenovo,1450.78,UPI,Approved
TXN114172,2025-02-18,D01,C08,Deloitte Advisory,28944.63,Cheque,Approved
TXN115420,2025-04-15,D03,C03,Zoom,55010.29,Cheque,Approved
TXN108170,2024-03-27,D05,C02,MakeMyTrip Business,44120.64,Corporate Card,Approved
TXN112868,2024-11-21,D07,C08,Freelance Consultant,67413.82,Cheque,Approved
TXN107643,2024-02-20,D05,C09,Dell Technologies,22420.9,UPI,Approved
TXN109630,2024-06-05,D01,C02,Uber For Business,84279.43,Corporate Card,Approved
TXN117777,2025-08-26,D04,C09,HP Enterprise,26945.76,Cheque,Approved
